store_id,date,day_of_week,is_weekend,is_public_holiday,is_school_term,is_retail_peak,demand_index,transaction_count,sales_amount
7,2024-08-08,3,False,False,True,False,138.49,138,5142.28
8,2024-08-08,3,False,False,True,False,95.2,95,3427.03
9,2024-08-08,3,False,False,True,False,68.53,69,3379.97
10,2024-08-08,3,False,False,True,False,146.3,146,7653.48
11,2024-08-08,3,False,False,True,False,184.14,184,10107.87
12,2024-08-08,3,False,False,True,False,114.98,115,5547.03
1,2024-08-09,4,False,False,True,False,97.58,98,4714.95
2,2024-08-09,4,False,False,True,False,168.44,168,7073.83
3,2024-08-09,4,False,False,True,False,95.47,95,3901.8
4,2024-08-09,4,False,False,True,False,167.39,167,7503.09
5,2024-08-09,4,False,False,True,False,239.7,240,8553.12
6,2024-08-09,4,False,False,True,False,209.45,209,10335.54
7,2024-08-09,4,False,False,True,False,150.82,151,5418.43
8,2024-08-09,4,False,False,True,False,139.38,139,5614.93
9,2024-08-09,4,False,False,True,False,159.19,159,6047.39
10,2024-08-09,4,False,False,True,False,114.53,115,4803.16
11,2024-08-09,4,False,False,True,False,236.55,237,9448.85
12,2024-08-09,4,False,False,True,False,194.4,194,7097.35
1,2024-08-10,5,True,False,True,False,176.1,176,9481.73
2,2024-08-10,5,True,False,True,False,274.87,275,12661.07
3,2024-08-10,5,True,False,True,False,160.27,160,8375.08
4,2024-08-10,5,True,False,True,False,208.0,208,10826.34
5,2024-08-10,5,True,False,True,False,275.93,276,9675.87
6,2024-08-10,5,True,False,True,False,243.79,244,11486.65
7,2024-08-10,5,True,False,True,False,130.07,130,5349.65
8,2024-08-10,5,True,False,True,False,142.39,142,6807.28
9,2024-08-10,5,True,False,True,False,108.41,108,4120.39
10,2024-08-10,5,True,False,True,False,211.48,211,9106.35
11,2024-08-10,5,True,False,True,False,285.3,285,10482.33
12,2024-08-10,5,True,False,True,False,186.11,186,9359.11
1,2024-08-11,6,True,False,True,False,104.04,104,5279.99
2,2024-08-11,6,True,False,True,False,228.69,229,12286.19
3,2024-08-11,6,True,False,True,False,93.25,93,3375.5
4,2024-08-11,6,True,False,True,False,174.35,174,6110.1
5,2024-08-11,6,True,False,True,False,191.84,192,8645.87
6,2024-08-11,6,True,False,True,False,199.17,199,9536.38
7,2024-08-11,6,True,False,True,False,184.7,185,9022.28
8,2024-08-11,6,True,False,True,False,183.96,184,8097.67
9,2024-08-11,6,True,False,True,False,100.66,101,4210.85
10,2024-08-11,6,True,False,True,False,147.14,147,5998.17
11,2024-08-11,6,True,False,True,False,204.88,205,11220.0
12,2024-08-11,6,True,False,True,False,154.15,154,7810.99
1,2024-08-12,0,False,False,True,False,92.12,92,3450.78
2,2024-08-12,0,False,False,True,False,100.68,101,3609.76
3,2024-08-12,0,False,False,True,False,76.12,76,3728.34
4,2024-08-12,0,False,False,True,False,138.48,138,5002.45
5,2024-08-12,0,False,False,True,False,131.54,132,5845.35
6,2024-08-12,0,False,False,True,False,151.91,152,6818.24
7,2024-08-12,0,False,False,True,False,127.52,128,5318.78
8,2024-08-12,0,False,False,True,False,104.42,104,3830.91
9,2024-08-12,0,False,False,True,False,108.43,108,5733.75
10,2024-08-12,0,False,False,True,False,126.92,127,5005.01
11,2024-08-12,0,False,False,True,False,141.63,142,5227.66
12,2024-08-12,0,False,False,True,False,65.33,65,3472.05
1,2024-08-13,1,False,False,True,False,103.59,104,3643.21
2,2024-08-13,1,False,False,True,False,207.32,207,10567.95
3,2024-08-13,1,False,False,True,False,90.81,91,4509.45
4,2024-08-13,1,False,False,True,False,63.57,64,2650.09
5,2024-08-13,1,False,False,True,False,169.63,170,8931.05
6,2024-08-13,1,False,False,True,False,138.65,139,5180.44
7,2024-08-13,1,False,False,True,False,123.42,123,5703.88
8,2024-08-13,1,False,False,True,False,114.65,115,4274.66
9,2024-08-13,1,False,False,True,False,85.1,85,3970.31
10,2024-08-13,1,False,False,True,False,120.6,121,6330.79
11,2024-08-13,1,False,False,True,False,210.11,210,8323.12
12,2024-08-13,1,False,False,True,False,110.08,110,5582.21
1,2024-08-14,2,False,False,True,False,71.89,72,3609.77
2,2024-08-14,2,False,False,True,False,165.85,166,6856.33
3,2024-08-14,2,False,False,True,False,83.71,84,3263.56
4,2024-08-14,2,False,False,True,False,112.17,112,4795.14
5,2024-08-14,2,False,False,True,False,185.05,185,6963.31
6,2024-08-14,2,False,False,True,False,187.35,187,8836.25
7,2024-08-14,2,False,False,True,False,159.86,160,5693.78
8,2024-08-14,2,False,False,True,False,127.34,127,5127.3
9,2024-08-14,2,False,False,True,False,78.24,78,3824.61
10,2024-08-14,2,False,False,True,False,134.84,135,6476.45
11,2024-08-14,2,False,False,True,False,167.78,168,8420.98
12,2024-08-14,2,False,False,True,False,112.68,113,4551.9
1,2024-08-15,3,False,False,True,False,96.5,96,5042.6
2,2024-08-15,3,False,False,True,False,210.17,210,10009.02
3,2024-08-15,3,False,False,True,False,103.97,104,5383.78
4,2024-08-15,3,False,False,True,False,171.2,171,6769.77
5,2024-08-15,3,False,False,True,False,202.24,202,7803.3
6,2024-08-15,3,False,False,True,False,124.27,124,5747.17
7,2024-08-15,3,False,False,True,False,131.73,132,6034.64
8,2024-08-15,3,False,False,True,False,110.34,110,4984.44
9,2024-08-15,3,False,False,True,False,95.91,96,4748.66
10,2024-08-15,3,False,False,True,False,171.36,171,6521.65
11,2024-08-15,3,False,False,True,False,168.58,169,7116.46
12,2024-08-15,3,False,False,True,False,137.37,137,6924.05
1,2024-08-16,4,False,False,True,False,95.34,95,4863.21
2,2024-08-16,4,False,False,True,False,251.76,252,10713.9
3,2024-08-16,4,False,False,True,False,145.66,146,5111.11
4,2024-08-16,4,False,False,True,False,154.26,154,7738.49
5,2024-08-16,4,False,False,True,False,174.59,175,6485.17
6,2024-08-16,4,False,False,True,False,202.06,202,9782.78
7,2024-08-16,4,False,False,True,False,142.49,142,6118.82
8,2024-08-16,4,False,False,True,False,177.76,178,6868.76
9,2024-08-16,4,False,False,True,False,106.48,106,5167.54
10,2024-08-16,4,False,False,True,False,70.97,71,3867.85
11,2024-08-16,4,False,False,True,False,217.8,218,11142.43
12,2024-08-16,4,False,False,True,False,173.1,173,7468.16
1,2024-08-17,5,True,False,True,False,146.32,146,6277.59
2,2024-08-17,5,True,False,True,False,187.91,188,8159.79
3,2024-08-17,5,True,False,True,False,100.86,101,5391.16
4,2024-08-17,5,True,False,True,False,257.64,258,13478.88
5,2024-08-17,5,True,False,True,False,273.41,273,11442.84
6,2024-08-17,5,True,False,True,False,272.86,273,10599.98
7,2024-08-17,5,True,False,True,False,235.26,235,8875.63
8,2024-08-17,5,True,False,True,False,264.42,264,9703.49
9,2024-08-17,5,True,False,True,False,136.47,136,6441.11
10,2024-08-17,5,True,False,True,False,193.65,194,10636.28
11,2024-08-17,5,True,False,True,False,248.1,248,10383.85
12,2024-08-17,5,True,False,True,False,165.92,166,8219.09
1,2024-08-18,6,True,False,True,False,103.61,104,3869.08
2,2024-08-18,6,True,False,True,False,294.75,295,11015.32
3,2024-08-18,6,True,False,True,False,124.89,125,4835.93
4,2024-08-18,6,True,False,True,False,194.34,194,10123.79
5,2024-08-18,6,True,False,True,False,185.0,185,8676.95
6,2024-08-18,6,True,False,True,False,232.54,233,8988.2
7,2024-08-18,6,True,False,True,False,153.14,153,5437.18
8,2024-08-18,6,True,False,True,False,106.13,106,5238.3
9,2024-08-18,6,True,False,True,False,119.94,120,4578.66
10,2024-08-18,6,True,False,True,False,150.38,150,6469.63
11,2024-08-18,6,True,False,True,False,208.48,208,11293.05
12,2024-08-18,6,True,False,True,False,178.95,179,9786.79
1,2024-08-19,0,False,False,True,False,61.81,62,2750.95
2,2024-08-19,0,False,False,True,False,108.22,108,3898.65
3,2024-08-19,0,False,False,True,False,69.32,69,2466.77
4,2024-08-19,0,False,False,True,False,133.69,134,6551.45
5,2024-08-19,0,False,False,True,False,148.82,149,6731.23
6,2024-08-19,0,False,False,True,False,180.03,180,8916.8
7,2024-08-19,0,False,False,True,False,100.38,100,4198.03
8,2024-08-19,0,False,False,True,False,122.8,123,5483.54
9,2024-08-19,0,False,False,True,False,88.62,89,3398.39
10,2024-08-19,0,False,False,True,False,160.45,160,6558.71
11,2024-08-19,0,False,False,True,False,153.62,154,6996.38
12,2024-08-19,0,False,False,True,False,109.45,109,5858.65
1,2024-08-20,1,False,False,True,False,83.15,83,4082.15
2,2024-08-20,1,False,False,True,False,182.12,182,8360.1
3,2024-08-20,1,False,False,True,False,79.42,79,2956.42
4,2024-08-20,1,False,False,True,False,117.18,117,4126.17
5,2024-08-20,1,False,False,True,False,148.64,149,7409.01
6,2024-08-20,1,False,False,True,False,143.99,144,7381.26
7,2024-08-20,1,False,False,True,False,94.35,94,4947.98
8,2024-08-20,1,False,False,True,False,125.67,126,5613.34
9,2024-08-20,1,False,False,True,False,104.88,105,4671.16
10,2024-08-20,1,False,False,True,False,94.23,94,4321.63
11,2024-08-20,1,False,False,True,False,169.69,170,6892.84
12,2024-08-20,1,False,False,True,False,152.5,153,8326.68
1,2024-08-21,2,False,False,True,False,99.39,99,5365.67
2,2024-08-21,2,False,False,True,False,198.59,199,7459.21
3,2024-08-21,2,False,False,True,False,61.07,61,3149.15
4,2024-08-21,2,False,False,True,False,150.4,150,7239.6
5,2024-08-21,2,False,False,True,False,170.97,171,7575.0
6,2024-08-21,2,False,False,True,False,128.94,129,5810.55
7,2024-08-21,2,False,False,True,False,112.7,113,5893.04
8,2024-08-21,2,False,False,True,False,140.41,140,5627.27
9,2024-08-21,2,False,False,True,False,110.65,111,4543.24
10,2024-08-21,2,False,False,True,False,173.23,173,6444.64
11,2024-08-21,2,False,False,True,False,132.54,133,6628.32
12,2024-08-21,2,False,False,True,False,156.49,156,6755.34
1,2024-08-22,3,False,False,True,False,77.79,78,3262.13
2,2024-08-22,3,False,False,True,False,200.36,200,8903.23
3,2024-08-22,3,False,False,True,False,108.88,109,5143.2
4,2024-08-22,3,False,False,True,False,113.02,113,4155.49
5,2024-08-22,3,False,False,True,False,217.5,218,10494.08
6,2024-08-22,3,False,False,True,False,162.05,162,7553.21
7,2024-08-22,3,False,False,True,False,125.98,126,5726.68
8,2024-08-22,3,False,False,True,False,198.17,198,9276.23
9,2024-08-22,3,False,False,True,False,97.8,98,4616.58
10,2024-08-22,3,False,False,True,False,132.21,132,6140.23
11,2024-08-22,3,False,False,True,False,153.09,153,6496.38
12,2024-08-22,3,False,False,True,False,102.12,102,5444.71
1,2024-08-23,4,False,False,True,False,93.18,93,4325.13
2,2024-08-23,4,False,False,True,False,122.71,123,5179.54
3,2024-08-23,4,False,False,True,False,128.41,128,6999.02
4,2024-08-23,4,False,False,True,False,178.7,179,8988.74
5,2024-08-23,4,False,False,True,False,248.01,248,10563.73
6,2024-08-23,4,False,False,True,False,242.94,243,12577.31
7,2024-08-23,4,False,False,True,False,119.38,119,5900.44
8,2024-08-23,4,False,False,True,False,176.68,177,7745.19
9,2024-08-23,4,False,False,True,False,119.9,120,5617.66
10,2024-08-23,4,False,False,True,False,166.29,166,8309.5
11,2024-08-23,4,False,False,True,False,208.86,209,10247.24
12,2024-08-23,4,False,False,True,False,184.74,185,9930.79
1,2024-08-24,5,True,False,True,False,177.21,177,7196.88
2,2024-08-24,5,True,False,True,False,275.88,276,12520.16
3,2024-08-24,5,True,False,True,False,131.95,132,6873.23
4,2024-08-24,5,True,False,True,False,185.33,185,8924.56
5,2024-08-24,5,True,False,True,False,261.11,261,9527.26
6,2024-08-24,5,True,False,True,False,215.49,215,8858.0
7,2024-08-24,5,True,False,True,False,155.69,156,8449.7
8,2024-08-24,5,True,False,True,False,173.49,173,6816.35
9,2024-08-24,5,True,False,True,False,133.85,134,6214.54
10,2024-08-24,5,True,False,True,False,203.67,204,9525.39
11,2024-08-24,5,True,False,True,False,276.52,277,12818.0
12,2024-08-24,5,True,False,True,False,232.57,233,11221.48
1,2024-08-25,6,True,False,True,False,107.89,108,4268.22
2,2024-08-25,6,True,False,True,False,244.32,244,9030.58
3,2024-08-25,6,True,False,True,False,125.47,125,5361.05
4,2024-08-25,6,True,False,True,False,143.81,144,7606.05
5,2024-08-25,6,True,False,True,False,225.42,225,11066.72
6,2024-08-25,6,True,False,True,False,216.31,216,8566.67
7,2024-08-25,6,True,False,True,False,144.15,144,5758.52
8,2024-08-25,6,True,False,True,False,182.64,183,8332.89
9,2024-08-25,6,True,False,True,False,123.67,124,5416.76
10,2024-08-25,6,True,False,True,False,145.01,145,5090.84
11,2024-08-25,6,True,False,True,False,207.09,207,9394.23
12,2024-08-25,6,True,False,True,False,130.17,130,4934.08
1,2024-08-26,0,False,False,True,False,83.75,84,4557.32
2,2024-08-26,0,False,False,True,False,167.06,167,8317.39
3,2024-08-26,0,False,False,True,False,104.67,105,5544.06
4,2024-08-26,0,False,False,True,False,142.94,143,5816.49
5,2024-08-26,0,False,False,True,False,151.15,151,6568.09
6,2024-08-26,0,False,False,True,False,111.2,111,4204.38
7,2024-08-26,0,False,False,True,False,92.49,92,3281.38
8,2024-08-26,0,False,False,True,False,92.54,93,4555.65
9,2024-08-26,0,False,False,True,False,80.0,80,3116.49
10,2024-08-26,0,False,False,True,False,117.05,117,5962.87
11,2024-08-26,0,False,False,True,False,190.24,190,9022.91
12,2024-08-26,0,False,False,True,False,141.34,141,6616.2
1,2024-08-27,1,False,False,True,False,87.88,88,3888.93
2,2024-08-27,1,False,False,True,False,151.52,152,8283.25
3,2024-08-27,1,False,False,True,False,88.56,89,4269.17
4,2024-08-27,1,False,False,True,False,147.18,147,6799.73
5,2024-08-27,1,False,False,True,False,166.98,167,6354.99
6,2024-08-27,1,False,False,True,False,136.71,137,7110.45
7,2024-08-27,1,False,False,True,False,140.63,141,7186.6
8,2024-08-27,1,False,False,True,False,120.74,121,5082.97
9,2024-08-27,1,False,False,True,False,76.93,77,2801.45
10,2024-08-27,1,False,False,True,False,123.09,123,5154.18
11,2024-08-27,1,False,False,True,False,139.09,139,5036.1
12,2024-08-27,1,False,False,True,False,94.29,94,4381.15
1,2024-08-28,2,False,False,True,False,96.97,97,4772.89
2,2024-08-28,2,False,False,True,False,151.89,152,6883.73
3,2024-08-28,2,False,False,True,False,82.65,83,3862.71
4,2024-08-28,2,False,False,True,False,86.53,87,3477.19
5,2024-08-28,2,False,False,True,False,135.1,135,5302.37
6,2024-08-28,2,False,False,True,False,139.06,139,6109.35
7,2024-08-28,2,False,False,True,False,122.52,123,6378.64
8,2024-08-28,2,False,False,True,False,139.42,139,7352.57
9,2024-08-28,2,False,False,True,False,113.72,114,6136.47
10,2024-08-28,2,False,False,True,False,162.43,162,7286.05
11,2024-08-28,2,False,False,True,False,221.7,222,10246.07
12,2024-08-28,2,False,False,True,False,166.5,166,7362.28
1,2024-08-29,3,False,False,True,False,111.94,112,4122.55
2,2024-08-29,3,False,False,True,False,188.16,188,7553.56
3,2024-08-29,3,False,False,True,False,92.11,92,4447.11
4,2024-08-29,3,False,False,True,False,119.04,119,4170.46
5,2024-08-29,3,False,False,True,False,152.38,152,5829.73
6,2024-08-29,3,False,False,True,False,143.04,143,7216.62
7,2024-08-29,3,False,False,True,False,116.22,116,5064.18
8,2024-08-29,3,False,False,True,False,148.75,149,6177.11
9,2024-08-29,3,False,False,True,False,96.22,96,5014.43
10,2024-08-29,3,False,False,True,False,92.66,93,3715.65
11,2024-08-29,3,False,False,True,False,204.91,205,9161.64
12,2024-08-29,3,False,False,True,False,129.76,130,5640.37
1,2024-08-30,4,False,False,True,False,127.67,128,4684.92
2,2024-08-30,4,False,False,True,False,217.26,217,10711.73
3,2024-08-30,4,False,False,True,False,92.04,92,4239.24
4,2024-08-30,4,False,False,True,False,201.3,201,10328.52
5,2024-08-30,4,False,False,True,False,215.45,215,10955.91
6,2024-08-30,4,False,False,True,False,160.62,161,7347.87
7,2024-08-30,4,False,False,True,False,154.45,154,8454.19
8,2024-08-30,4,False,False,True,False,138.0,138,6174.14
9,2024-08-30,4,False,False,True,False,126.1,126,6170.04
10,2024-08-30,4,False,False,True,False,119.19,119,4643.99
11,2024-08-30,4,False,False,True,False,174.45,174,7788.89
12,2024-08-30,4,False,False,True,False,159.13,159,7605.46
1,2024-08-31,5,True,False,True,False,114.17,114,5980.08
2,2024-08-31,5,True,False,True,False,184.96,185,8167.29
3,2024-08-31,5,True,False,True,False,128.8,129,6691.56
4,2024-08-31,5,True,False,True,False,213.57,214,9456.84
5,2024-08-31,5,True,False,True,False,241.05,241,11482.28
6,2024-08-31,5,True,False,True,False,273.09,273,10650.92
7,2024-08-31,5,True,False,True,False,191.87,192,10053.52
8,2024-08-31,5,True,False,True,False,232.14,232,10004.35
9,2024-08-31,5,True,False,True,False,180.86,181,7269.08
10,2024-08-31,5,True,False,True,False,97.82,98,3864.13
11,2024-08-31,5,True,False,True,False,193.9,194,8101.71
12,2024-08-31,5,True,False,True,False,153.22,153,7641.04
1,2024-09-01,6,True,False,True,False,105.27,105,3999.81
2,2024-09-01,6,True,False,True,False,255.56,256,10062.44
3,2024-09-01,6,True,False,True,False,142.52,143,6211.8
4,2024-09-01,6,True,False,True,False,150.24,150,7525.78
5,2024-09-01,6,True,False,True,False,241.03,241,11772.95
6,2024-09-01,6,True,False,True,False,196.69,197,7796.6
7,2024-09-01,6,True,False,True,False,116.85,117,6310.04
8,2024-09-01,6,True,False,True,False,183.52,184,6988.73
9,2024-09-01,6,True,False,True,False,105.46,105,4435.66
10,2024-09-01,6,True,False,True,False,179.33,179,7744.75
11,2024-09-01,6,True,False,True,False,298.48,298,15565.52
12,2024-09-01,6,True,False,True,False,183.05,183,9436.01
1,2024-09-02,0,False,False,True,False,103.54,104,4673.35
2,2024-09-02,0,False,False,True,False,136.33,136,6213.34
3,2024-09-02,0,False,False,True,False,88.69,89,4836.04
4,2024-09-02,0,False,False,True,False,138.95,139,7541.06
5,2024-09-02,0,False,False,True,False,162.75,163,6997.02
6,2024-09-02,0,False,False,True,False,143.33,143,5519.97
7,2024-09-02,0,False,False,True,False,90.42,90,3292.71
8,2024-09-02,0,False,False,True,False,132.35,132,5039.99
9,2024-09-02,0,False,False,True,False,75.2,75,4120.65
10,2024-09-02,0,False,False,True,False,123.62,124,5476.55
11,2024-09-02,0,False,False,True,False,127.77,128,6861.33
12,2024-09-02,0,False,False,True,False,114.33,114,5090.79
1,2024-09-03,1,False,False,True,False,104.84,105,4632.52
2,2024-09-03,1,False,False,True,False,102.76,103,4362.55
3,2024-09-03,1,False,False,True,False,87.54,88,4791.73
4,2024-09-03,1,False,False,True,False,132.85,133,7001.97
5,2024-09-03,1,False,False,True,False,148.2,148,7427.93
6,2024-09-03,1,False,False,True,False,151.17,151,6285.87
7,2024-09-03,1,False,False,True,False,123.11,123,6054.18
8,2024-09-03,1,False,False,True,False,115.72,116,4351.42
9,2024-09-03,1,False,False,True,False,89.08,89,3485.66
10,2024-09-03,1,False,False,True,False,145.74,146,5115.17
11,2024-09-03,1,False,False,True,False,169.11,169,6974.01
12,2024-09-03,1,False,False,True,False,141.34,141,6831.91
1,2024-09-04,2,False,False,True,False,82.0,82,4191.23
2,2024-09-04,2,False,False,True,False,108.8,109,4970.18
3,2024-09-04,2,False,False,True,False,128.69,129,6753.5
4,2024-09-04,2,False,False,True,False,128.07,128,5192.72
5,2024-09-04,2,False,False,True,False,138.24,138,5823.56
6,2024-09-04,2,False,False,True,False,159.16,159,6957.15
7,2024-09-04,2,False,False,True,False,123.07,123,6298.72
8,2024-09-04,2,False,False,True,False,139.82,140,7029.08
9,2024-09-04,2,False,False,True,False,131.45,131,5008.01
10,2024-09-04,2,False,False,True,False,159.26,159,8417.1
11,2024-09-04,2,False,False,True,False,175.38,175,7997.12
12,2024-09-04,2,False,False,True,False,136.25,136,6500.84
1,2024-09-05,3,False,False,True,False,83.57,84,3422.8
